time,valence,frustration,focus,excitement,lat,lon
2017-03-10T11:32:00,100,89.76744,49.76744,22.790703,,
2017-03-10T11:32:01,100,89.76744,49.302326,20.465118,,
2017-03-10T11:32:02,100,89.76744,48.372097,16.744186,,
2017-03-10T11:32:03,100,89.76744,48.372097,17.674416,,
2017-03-10T11:32:04,100,89.76744,47.441856,15.81395,55.948557,-3.193952
2017-03-10T11:32:05,100,89.76744,46.976746,12.558136,,
2017-03-10T11:32:06,100,89.76744,46.511627,12.558136,,
2017-03-10T11:32:07,100,89.76744,46.046513,10.697678,,
2017-03-10T11:32:08,100,89.76744,45.581394,9.302322,55.948594,-3.194064
2017-03-10T11:32:09,100,89.76744,44.65116,9.302322,,
2017-03-10T11:32:10,100,89.76744,44.186043,6.046509,,
2017-03-10T11:32:11,100,89.76744,43.255814,2.7906952,,
2017-03-10T11:32:12,100,89.76744,42.7907,0.9302292,,
2017-03-10T11:32:13,100,89.76744,41.860466,0,,
2017-03-10T11:32:14,100,89.76744,41.395348,0.4651184,,
2017-03-10T11:32:15,100,89.76744,40.930237,0,,
2017-03-10T11:32:16,100,89.76744,40.46512,0,,
2017-03-10T11:32:17,100,89.76744,39.534885,0,,
2017-03-10T11:32:18,100,89.76744,39.069767,0,,
2017-03-10T11:32:19,100,89.76744,38.604652,0,55.948832,-3.193583
2017-03-10T11:32:20,100,89.76744,38.139534,0,,
2017-03-10T11:32:21,100,89.76744,37.67442,0,,
2017-03-10T11:32:22,100,89.76744,37.2093,0,,
2017-03-10T11:32:23,100,89.76744,36.27907,0,55.948737,-3.193569
2017-03-10T11:32:24,100,89.76744,35.81395,0,,
2017-03-10T11:32:25,100,89.76744,35.34884,0,,
2017-03-10T11:32:26,100,89.76744,34.88372,0,,
2017-03-10T11:32:27,100,89.76744,34.88372,0,,
2017-03-10T11:32:28,100,89.76744,34.41861,1.3953476,,
2017-03-10T11:32:29,100,89.76744,33.95349,3.2558136,,
2017-03-10T11:32:30,100,89.76744,33.488373,2.3255844,,
2017-03-10T11:32:31,100,89.76744,33.95349,8.837212,,
2017-03-10T11:32:32,100,89.76744,33.488373,8.837212,,
2017-03-10T11:32:33,100,89.76744,33.488373,9.302322,,
2017-03-10T11:32:34,100,89.76744,33.488373,9.302322,,
2017-03-10T11:32:35,100,89.76744,33.023254,9.302322,55.949105,-3.193237
2017-03-10T11:32:36,100,89.76744,33.023254,8.837212,,
2017-03-10T11:32:37,100,89.76744,33.023254,8.837212,,
2017-03-10T11:32:38,100,89.76744,33.023254,6.511627,55.948650,-3.193559
2017-03-10T11:32:39,100,89.76744,32.558136,6.511627,,
2017-03-10T11:32:40,100,89.76744,32.558136,3.720932,,
2017-03-10T11:32:41,100,89.76744,32.558136,3.720932,,
2017-03-10T11:32:42,100,89.76744,32.093025,3.720932,,
2017-03-10T11:32:43,100,89.76744,32.093025,3.2558136,,
2017-03-10T11:32:44,100,89.76744,32.093025,3.720932,,
