time,valence,frustration,focus,excitement,lat,lon
2017-03-12T11:43:09,63.72093,31.627907,54.88372,63.72093,,
2017-03-12T11:43:10,63.255814,31.162796,45.11628,62.7907,,
2017-03-12T11:43:11,61.39535,31.162796,55.34884,58.604652,,
2017-03-12T11:43:12,60,31.162796,55.813953,61.39535,,
2017-03-12T11:43:13,61.860466,31.162796,56.279068,67.906975,,
2017-03-12T11:43:14,70.69768,31.162796,56.744186,61.39535,55.948437,-3.194098
2017-03-12T11:43:15,80,31.162796,58.139534,76.74419,,
2017-03-12T11:43:16,79.53488,31.162796,58.139534,73.95349,,
2017-03-12T11:43:17,74.4186,31.162796,58.604652,73.48837,,
2017-03-12T11:43:18,74.4186,31.162796,59.069767,69.30232,,
2017-03-12T11:43:19,75.81395,31.162796,59.069767,60.930233,,
2017-03-12T11:43:20,73.95349,31.162796,48.837208,51.627907,55.948347,-3.193853
2017-03-12T11:43:21,70.23256,31.162796,58.604652,43.720932,,
2017-03-12T11:43:22,66.51163,31.162796,48.837208,44.65116,,
2017-03-12T11:43:23,64.65116,36.27907,50.23256,43.255814,,
2017-03-12T11:43:24,65.5814,44.65116,59.069767,52.55814,,
2017-03-12T11:43:25,69.30232,51.162792,56.279068,51.627907,,
2017-03-12T11:43:26,70.69768,55.34884,57.67442,48.837208,55.948907,-3.194102
2017-03-12T11:43:27,71.62791,59.069767,59.069767,46.046513,,
2017-03-12T11:43:28,72.558136,61.860466,59.069767,46.976746,,
2017-03-12T11:43:29,70.69768,64.18605,61.860466,59.53488,,
2017-03-12T11:43:30,67.441864,66.04651,60,59.069767,,
2017-03-12T11:43:31,65.5814,67.441864,60.465115,60.930233,,
2017-03-12T11:43:32,64.18605,68.83721,64.18605,59.53488,,
2017-03-12T11:43:33,62.7907,66.04651,63.255814,55.813953,,
2017-03-12T11:43:34,62.32558,62.32558,61.39535,49.302326,,
2017-03-12T11:43:35,61.860466,61.39535,60.930233,45.11628,,
2017-03-12T11:43:36,62.7907,61.39535,60,45.11628,,
2017-03-12T11:43:37,65.11628,61.39535,60,46.046513,55.94907,-3.193943
2017-03-12T11:43:38,66.51163,61.39535,59.53488,39.534885,,
2017-03-12T11:43:39,66.976746,60.930233,60.465115,38.139534,,
2017-03-12T11:43:40,67.441864,60.930233,59.53488,41.395348,,
2017-03-12T11:43:41,66.51163,60.930233,59.069767,37.2093,,
2017-03-12T11:43:42,67.441864,60.930233,58.604652,32.558136,,
2017-03-12T11:43:43,70.69768,60.930233,58.139534,30.23256,,
2017-03-12T11:43:44,74.88372,60.930233,57.67442,28.372093,,
2017-03-12T11:43:45,76.27907,60.930233,57.67442,21.860466,,
2017-03-12T11:43:46,71.62791,60,57.2093,22.325584,,
2017-03-12T11:43:47,66.976746,60,56.279068,19.069763,,
2017-03-12T11:43:48,66.04651,62.32558,57.2093,26.511627,,
2017-03-12T11:43:49,66.04651,74.4186,61.39535,32.558136,55.948547,-3.19364
2017-03-12T11:43:50,64.65116,84.65116,65.11628,34.41861,,
2017-03-12T11:43:51,62.32558,89.76744,66.51163,33.488373,,
2017-03-12T11:43:52,61.860466,96.27907,68.37209,29.76744,,
2017-03-12T11:43:53,61.39535,100,69.30232,30.69767,,
2017-03-12T11:43:54,61.39535,100,69.30232,29.76744,,
2017-03-12T11:43:55,62.7907,100,68.83721,29.76744,,
2017-03-12T11:43:56,63.72093,100,68.37209,29.76744,,
2017-03-12T11:43:57,62.7907,98.139534,67.441864,28.372093,55.949065,-3.193573
2017-03-12T11:43:58,62.7907,94.4186,65.5814,29.76744,,
2017-03-12T11:43:59,64.65116,81.860466,60.930233,30.23256,,
2017-03-12T11:44:00,66.04651,78.60465,59.53488,31.627907,,
2017-03-12T11:44:01,66.51163,72.09302,57.2093,33.95349,,
2017-03-12T11:44:02,66.51163,66.976746,54.418606,37.67442,,
2017-03-12T11:44:03,64.65116,58.139534,51.627907,33.023254,55.949093,-3.193472
2017-03-12T11:44:04,63.255814,54.88372,50.23256,32.558136,,
2017-03-12T11:44:05,63.255814,52.09302,48.837208,30.23256,,
2017-03-12T11:44:06,61.860466,49.76744,47.441856,28.837212,,
2017-03-12T11:44:07,61.39535,52.09302,48.372097,30.69767,,
2017-03-12T11:44:08,61.39535,53.023254,48.837208,32.093025,,
2017-03-12T11:44:09,61.39535,50.23256,46.976746,30.69767,55.948663,-3.193215
2017-03-12T11:44:10,60.930233,46.046513,45.581394,28.837212,,
2017-03-12T11:44:11,61.39535,46.511627,45.11628,26.976746,,
2017-03-12T11:44:12,62.7907,46.976746,49.302326,26.046516,,
2017-03-12T11:44:13,65.11628,47.441856,48.837208,26.511627,,
2017-03-12T11:44:14,69.30232,47.90698,44.65116,20,,
2017-03-12T11:44:15,72.09302,47.90698,44.186043,17.674416,55.949002,-3.193325
2017-03-12T11:44:16,69.76744,46.976746,43.255814,17.674416,,
2017-03-12T11:44:17,65.11628,44.65116,42.32558,22.790703,,
2017-03-12T11:44:18,62.7907,49.302326,46.976746,23.255814,,
2017-03-12T11:44:19,64.18605,53.48837,44.65116,20.465118,,
2017-03-12T11:44:20,67.906975,53.023254,44.65116,25.581398,,
2017-03-12T11:44:21,67.906975,48.837208,46.511627,28.372093,,
2017-03-12T11:44:22,69.76744,45.581394,41.860466,31.162796,55.94926,-3.193392
2017-03-12T11:44:23,76.27907,42.7907,40.46512,24.651161,,
2017-03-12T11:44:24,76.74419,40.46512,39.534885,23.720932,,
2017-03-12T11:44:25,72.09302,38.604652,38.604652,23.720932,,
2017-03-12T11:44:26,69.30232,37.2093,37.67442,23.255814,,
2017-03-12T11:44:27,68.37209,42.32558,45.581394,27.906975,55.94907,-3.193
2017-03-12T11:44:28,68.83721,46.046513,46.046513,33.488373,,
2017-03-12T11:44:29,72.09302,49.302326,45.581394,29.76744,,
2017-03-12T11:44:30,74.4186,51.627907,43.255814,30.69767,,
2017-03-12T11:44:31,73.95349,53.95349,45.581394,33.488373,,
2017-03-12T11:44:32,74.88372,55.34884,44.65116,30.23256,,
2017-03-12T11:44:33,74.4186,56.744186,45.581394,29.302322,,
2017-03-12T11:44:34,70.69768,58.139534,45.581394,34.88372,55.949177,-3.193112
2017-03-12T11:44:35,68.83721,59.069767,46.511627,45.581394,,
2017-03-12T11:44:36,67.441864,59.53488,47.441856,48.372097,,
2017-03-12T11:44:37,67.441864,64.18605,49.302326,45.581394,,
2017-03-12T11:44:38,67.441864,76.27907,47.441856,46.976746,,
2017-03-12T11:44:39,67.906975,85.5814,47.441856,40.930237,,
2017-03-12T11:44:40,71.62791,93.48837,47.441856,35.81395,,
2017-03-12T11:44:41,73.023254,99.53488,62.32558,30.23256,,
2017-03-12T11:44:42,73.023254,100,46.976746,23.720932,,
2017-03-12T11:44:43,74.88372,100,46.976746,22.790703,,
2017-03-12T11:44:44,77.209305,100,46.976746,25.11628,55.948888,-3.193048
2017-03-12T11:44:45,74.88372,100,61.39535,21.860466,,
2017-03-12T11:44:46,75.34884,100,61.39535,25.11628,,
2017-03-12T11:44:47,76.74419,100,62.32558,38.604652,,
2017-03-12T11:44:48,75.34884,100,47.90698,46.511627,,
2017-03-12T11:44:49,72.558136,100,48.372097,50.697674,55.948172,-3.192583
2017-03-12T11:44:50,73.023254,100,49.302326,55.813953,,
2017-03-12T11:44:51,71.62791,100,49.76744,59.53488,,
2017-03-12T11:44:52,67.906975,100,50.23256,59.069767,,
2017-03-12T11:44:53,65.5814,100,51.162792,65.5814,,
2017-03-12T11:44:54,64.18605,100,52.09302,69.76744,,
2017-03-12T11:44:55,64.18605,100,53.023254,73.023254,,
2017-03-12T11:44:56,64.65116,100,53.48837,68.37209,,
2017-03-12T11:44:57,66.976746,100,53.48837,60.930233,,
2017-03-12T11:44:58,69.76744,100,54.418606,63.72093,,
2017-03-12T11:44:59,70.23256,100,54.418606,60,,
2017-03-12T11:45:00,69.76744,100,54.418606,52.09302,,
2017-03-12T11:45:01,67.441864,100,55.34884,61.860466,,
2017-03-12T11:45:02,66.976746,100,55.813953,63.255814,,
2017-03-12T11:45:03,64.65116,100,56.744186,65.11628,,
2017-03-12T11:45:04,62.7907,100,57.2093,66.976746,,
2017-03-12T11:45:05,61.860466,100,72.558136,68.37209,,
2017-03-12T11:45:06,62.32558,100,72.558136,63.72093,,
2017-03-12T11:45:07,65.11628,100,57.67442,55.34884,,
2017-03-12T11:45:08,66.51163,100,58.139534,53.023254,,
2017-03-12T11:45:09,65.11628,100,58.139534,50.697674,55.949147,-3.192655
2017-03-12T11:45:10,66.04651,100,58.604652,53.023254,,
2017-03-12T11:45:11,69.30232,100,73.48837,48.837208,,
2017-03-12T11:45:12,72.558136,100,58.604652,48.837208,,
2017-03-12T11:45:13,71.16279,100,58.604652,46.976746,,
2017-03-12T11:45:14,72.558136,100,59.069767,57.2093,,
2017-03-12T11:45:15,75.81395,100,59.53488,54.88372,,
2017-03-12T11:45:16,75.81395,100,59.53488,56.279068,,
2017-03-12T11:45:17,78.139534,100,59.069767,41.395348,,
2017-03-12T11:45:18,82.32558,100,58.604652,30.69767,55.949248,-3.193627
2017-03-12T11:45:19,80,100,57.67442,24.651161,,
2017-03-12T11:45:20,72.09302,100,72.558136,23.720932,,
2017-03-12T11:45:21,67.441864,100,71.62791,21.395348,,
2017-03-12T11:45:22,64.18605,100,71.62791,26.511627,,
2017-03-12T11:45:23,61.39535,100,71.62791,33.95349,,
2017-03-12T11:45:24,60.930233,100,56.279068,27.906975,,
2017-03-12T11:45:25,60,100,56.279068,34.88372,,
2017-03-12T11:45:26,59.069767,100,56.279068,36.744183,,
2017-03-12T11:45:27,58.604652,100,70.69768,33.488373,55.949015,-3.192745
2017-03-12T11:45:28,59.069767,100,70.23256,28.372093,,
2017-03-12T11:45:29,59.069767,100,55.34884,29.302322,,
2017-03-12T11:45:30,63.255814,100,54.88372,28.372093,,
2017-03-12T11:45:31,72.558136,100,69.76744,32.558136,,
2017-03-12T11:45:32,72.558136,98.139534,69.30232,38.604652,55.949035,-3.192883
2017-03-12T11:45:33,66.04651,94.88372,54.88372,36.27907,,
2017-03-12T11:45:34,61.39535,92.093025,66.976746,37.2093,,
2017-03-12T11:45:35,60.465115,90.23256,54.418606,36.744183,,
2017-03-12T11:45:36,62.7907,88.37209,53.95349,35.81395,,
2017-03-12T11:45:37,73.95349,86.976746,64.18605,37.2093,,
2017-03-12T11:45:38,77.209305,82.32558,62.32558,33.95349,,
2017-03-12T11:45:39,71.62791,74.88372,53.48837,32.093025,,
2017-03-12T11:45:40,69.76744,68.83721,53.48837,37.2093,,
2017-03-12T11:45:41,70.69768,64.18605,53.48837,43.255814,,
2017-03-12T11:45:42,78.60465,60.465115,53.95349,50.23256,,
2017-03-12T11:45:43,81.860466,57.2093,53.48837,42.32558,,
2017-03-12T11:45:44,80.46512,54.88372,53.48837,40.930237,,
2017-03-12T11:45:45,81.39535,53.023254,53.48837,45.581394,,
2017-03-12T11:45:46,80.46512,51.162792,53.95349,51.162792,,
2017-03-12T11:45:47,78.60465,49.76744,53.95349,48.372097,,
2017-03-12T11:45:48,82.790695,48.837208,50.23256,43.255814,,
2017-03-12T11:45:49,84.65116,47.90698,53.48837,43.720932,,
2017-03-12T11:45:50,80.93024,46.976746,53.48837,44.186043,,
2017-03-12T11:45:51,78.60465,46.976746,49.302326,45.581394,,
2017-03-12T11:45:52,74.4186,46.511627,53.95349,47.90698,,
2017-03-12T11:45:53,70.23256,45.581394,53.48837,46.511627,,
2017-03-12T11:45:54,69.76744,45.581394,53.48837,45.11628,,
2017-03-12T11:45:55,74.88372,45.11628,53.023254,35.81395,,
2017-03-12T11:45:56,78.60465,45.11628,53.95349,57.67442,,
2017-03-12T11:45:57,77.67442,44.65116,54.418606,60.465115,,
2017-03-12T11:45:58,74.4186,44.65116,49.76744,57.67442,,
2017-03-12T11:45:59,73.48837,44.65116,54.88372,53.023254,,
2017-03-12T11:46:00,71.62791,44.65116,54.88372,51.627907,55.947808,-3.192945
2017-03-12T11:46:01,73.95349,44.186043,55.34884,61.39535,,
2017-03-12T11:46:02,79.06976,44.186043,55.813953,63.72093,,
2017-03-12T11:46:03,81.39535,44.186043,51.162792,60.930233,,
2017-03-12T11:46:04,78.139534,51.162792,53.95349,64.65116,,
2017-03-12T11:46:05,72.09302,53.95349,56.744186,62.7907,,
2017-03-12T11:46:06,68.37209,59.53488,57.2093,59.53488,,
2017-03-12T11:46:07,67.441864,63.72093,57.2093,58.604652,,
2017-03-12T11:46:08,67.906975,66.976746,56.744186,47.90698,,
2017-03-12T11:46:09,70.23256,69.76744,56.279068,38.139534,,
2017-03-12T11:46:10,73.95349,72.09302,60.930233,33.95349,55.949357,-3.193708
2017-03-12T11:46:11,77.67442,73.95349,61.39535,35.34884,,
2017-03-12T11:46:12,81.860466,75.34884,61.860466,31.627907,,
2017-03-12T11:46:13,81.860466,72.09302,60,25.581398,,
2017-03-12T11:46:14,74.4186,73.48837,60,22.790703,,
2017-03-12T11:46:15,68.37209,67.906975,54.418606,28.372093,,
2017-03-12T11:46:16,64.18605,63.255814,56.279068,33.95349,,
2017-03-12T11:46:17,63.255814,59.53488,55.34884,48.837208,,
2017-03-12T11:46:18,64.65116,56.744186,55.34884,55.34884,,
2017-03-12T11:46:19,65.5814,54.418606,54.88372,57.67442,,
2017-03-12T11:46:20,65.5814,52.55814,57.2093,66.04651,,
2017-03-12T11:46:21,68.37209,50.697674,54.418606,60,,
2017-03-12T11:46:22,76.27907,49.76744,57.67442,59.069767,,
2017-03-12T11:46:23,76.27907,48.837208,53.95349,52.09302,,
2017-03-12T11:46:24,71.62791,49.76744,53.95349,43.720932,55.949093,-3.193525
2017-03-12T11:46:25,68.37209,50.697674,54.418606,50.23256,,
2017-03-12T11:46:26,64.65116,50.23256,54.418606,51.162792,,
2017-03-12T11:46:27,63.255814,46.976746,53.023254,47.441856,,
2017-03-12T11:46:28,62.7907,46.511627,53.023254,43.720932,55.949195,-3.193493
2017-03-12T11:46:29,63.72093,46.511627,52.55814,37.67442,,
2017-03-12T11:46:30,64.65116,46.046513,52.09302,34.41861,,
2017-03-12T11:46:31,64.65116,49.302326,55.813953,28.837212,,
2017-03-12T11:46:32,66.04651,52.09302,55.813953,27.906975,55.949607,-3.193642
2017-03-12T11:46:33,70.23256,53.95349,53.48837,23.255814,,
2017-03-12T11:46:34,71.62791,55.813953,53.48837,24.186043,,
2017-03-12T11:46:35,70.23256,53.023254,54.418606,25.11628,,
2017-03-12T11:46:36,67.441864,51.162792,54.88372,37.67442,55.948978,-3.193353
2017-03-12T11:46:37,68.83721,49.302326,51.627907,40.46512,,
2017-03-12T11:46:38,70.23256,47.90698,51.162792,45.11628,,
2017-03-12T11:46:39,70.23256,39.999996,52.55814,39.999996,,
2017-03-12T11:46:40,67.441864,40.46512,52.55814,40.46512,55.949475,-3.193677
2017-03-12T11:46:41,63.72093,35.34884,51.627907,35.34884,,
2017-03-12T11:46:42,67.906975,33.023254,51.162792,33.023254,,
2017-03-12T11:46:43,74.4186,58.604652,53.48837,28.372093,,
2017-03-12T11:46:44,74.4186,65.11628,54.88372,25.11628,55.949642,-3.19377
2017-03-12T11:46:45,70.23256,67.906975,55.813953,23.255814,,
2017-03-12T11:46:46,65.5814,76.27907,58.139534,25.11628,,
2017-03-12T11:46:47,65.11628,73.48837,57.2093,21.395348,,
2017-03-12T11:46:48,66.04651,68.83721,54.88372,18.604652,,
2017-03-12T11:46:49,65.11628,65.11628,50.697674,21.395348,,
2017-03-12T11:46:50,65.11628,62.32558,52.09302,31.627907,,
2017-03-12T11:46:51,65.5814,59.53488,52.09302,44.65116,,
2017-03-12T11:46:52,67.906975,57.67442,52.09302,55.813953,55.949332,-3.193792
2017-03-12T11:46:53,66.976746,55.813953,51.627907,54.88372,,
2017-03-12T11:46:54,67.906975,54.88372,50.697674,48.837208,,
2017-03-12T11:46:55,68.37209,56.744186,52.09302,50.23256,,
2017-03-12T11:46:56,66.976746,58.604652,53.023254,54.418606,55.949345,-3.193847
2017-03-12T11:46:57,67.441864,60,53.48837,52.09302,,
2017-03-12T11:46:58,67.906975,60.930233,53.95349,53.023254,,
2017-03-12T11:46:59,69.76744,61.860466,53.023254,47.441856,,
2017-03-12T11:47:00,78.139534,62.7907,54.418606,41.860466,,
2017-03-12T11:47:01,85.5814,63.255814,54.418606,36.27907,55.948748,-3.193318
2017-03-12T11:47:02,80.93024,63.72093,53.95349,27.441856,,
2017-03-12T11:47:03,76.74419,64.18605,51.627907,27.906975,,
2017-03-12T11:47:04,72.558136,64.65116,53.48837,25.581398,,
2017-03-12T11:47:05,67.441864,64.65116,53.48837,25.11628,,
2017-03-12T11:47:06,66.51163,65.11628,50.697674,23.255814,,
2017-03-12T11:47:07,66.51163,65.11628,50.23256,22.325584,,
2017-03-12T11:47:08,67.441864,65.11628,52.55814,20.93023,,
2017-03-12T11:47:09,70.23256,65.5814,53.023254,33.023254,,
2017-03-12T11:47:10,78.139534,65.5814,50.697674,39.999996,,
2017-03-12T11:47:11,83.25581,65.5814,51.162792,48.372097,,
2017-03-12T11:47:12,85.11628,65.5814,53.48837,43.720932,,
2017-03-12T11:47:13,80,64.65116,53.48837,46.976746,,
2017-03-12T11:47:14,72.09302,63.255814,53.48837,44.186043,,
2017-03-12T11:47:15,67.441864,62.32558,53.023254,46.046513,,
2017-03-12T11:47:16,65.5814,60.465115,52.09302,40.46512,55.94887,-3.193668
2017-03-12T11:47:17,61.39535,60.930233,52.09302,40.46512,,
2017-03-12T11:47:18,59.53488,62.7907,53.023254,39.069767,,
2017-03-12T11:47:19,60.465115,72.558136,51.627907,41.860466,,
2017-03-12T11:47:20,61.860466,80,51.162792,34.88372,,
2017-03-12T11:47:21,62.32558,86.04651,60.930233,29.302322,,
2017-03-12T11:47:22,60.930233,83.25581,59.53488,26.511627,,
2017-03-12T11:47:23,60.465115,78.139534,57.67442,27.906975,,
2017-03-12T11:47:24,61.39535,79.53488,58.139534,29.76744,,
2017-03-12T11:47:25,65.5814,84.18604,59.53488,26.511627,,
2017-03-12T11:47:26,73.95349,89.76744,60.930233,26.511627,,
2017-03-12T11:47:27,76.27907,80.93024,57.67442,22.790703,,
2017-03-12T11:47:28,74.4186,80.46512,57.2093,22.790703,55.94905,-3.193343
2017-03-12T11:47:29,78.60465,79.06976,55.813953,15.81395,,
2017-03-12T11:47:30,81.39535,77.67442,55.34884,16.744186,,
2017-03-12T11:47:31,81.39535,77.67442,54.88372,16.744186,,
2017-03-12T11:47:32,82.32558,78.139534,54.88372,15.348839,,
2017-03-12T11:47:33,86.04651,75.81395,53.023254,13.953491,,
2017-03-12T11:47:34,93.023254,73.95349,52.09302,19.069763,55.949083,-3.193883
2017-03-12T11:47:35,88.83721,72.558136,51.627907,14.88372,,
2017-03-12T11:47:36,79.06976,71.62791,51.162792,17.209305,,
2017-03-12T11:47:37,76.74419,71.62791,51.162792,18.604652,,
2017-03-12T11:47:38,80.46512,71.62791,50.697674,15.81395,,
2017-03-12T11:47:39,81.860466,75.34884,51.627907,13.953491,55.949252,-3.193598
2017-03-12T11:47:40,76.74419,70.23256,49.302326,15.348839,,
2017-03-12T11:47:41,71.16279,68.37209,48.372097,12.093025,,
2017-03-12T11:47:42,66.51163,64.65116,46.511627,12.558136,,
2017-03-12T11:47:43,64.18605,60.930233,44.65116,12.558136,,
2017-03-12T11:47:44,63.255814,59.069767,43.720932,16.279068,,
2017-03-12T11:47:45,63.255814,57.67442,43.255814,16.279068,,
2017-03-12T11:47:46,62.7907,56.279068,42.32558,14.88372,,
2017-03-12T11:47:47,63.255814,55.34884,41.860466,13.953491,55.948648,-3.19324
2017-03-12T11:47:48,67.441864,55.813953,41.860466,14.418602,,
2017-03-12T11:47:49,67.906975,57.67442,41.860466,13.953491,,
2017-03-12T11:47:50,65.5814,61.39535,42.32558,17.209305,,
2017-03-12T11:47:51,66.976746,64.65116,44.186043,16.744186,,
2017-03-12T11:47:52,73.95349,67.441864,41.860466,18.139534,55.949432,-3.193398
2017-03-12T11:47:53,76.27907,69.76744,41.860466,19.53489,,
2017-03-12T11:47:54,80,71.16279,46.046513,18.604652,,
2017-03-12T11:47:55,80.46512,73.95349,46.511627,14.418602,,
2017-03-12T11:47:56,75.81395,73.48837,46.046513,13.953491,,
2017-03-12T11:47:57,68.83721,70.23256,44.65116,10.232559,,
2017-03-12T11:47:58,62.7907,72.09302,45.11628,14.418602,,
2017-03-12T11:47:59,60.930233,80.93024,48.372097,17.209305,55.949313,-3.193448
2017-03-12T11:48:00,63.72093,89.30232,40.46512,26.046516,,
2017-03-12T11:48:01,67.906975,95.81395,53.95349,20.93023,,
2017-03-12T11:48:02,71.16279,100,55.34884,20.465118,,
2017-03-12T11:48:03,70.23256,100,54.88372,16.744186,,
