time,valence,frustration,focus,excitement,lat,lon
2017-03-12T13:15:24,62.7907,66.976746,70.69768,71.16279,,
2017-03-12T13:15:25,63.72093,66.976746,69.30232,93.95349,55.948237,-3.194208
2017-03-12T13:15:26,64.65116,66.976746,70.23256,100,,
2017-03-12T13:15:27,65.11628,66.51163,71.16279,100,,
2017-03-12T13:15:28,65.5814,66.51163,71.62791,100,,
2017-03-12T13:15:29,66.04651,66.51163,71.16279,78.60465,,
2017-03-12T13:15:30,67.441864,66.51163,71.16279,78.60465,,
2017-03-12T13:15:31,70.23256,66.51163,71.16279,73.023254,55.948445,-3.193162
2017-03-12T13:15:32,70.23256,66.51163,71.62791,73.023254,,
2017-03-12T13:15:33,70.23256,66.51163,71.62791,73.023254,,
2017-03-12T13:15:34,73.95349,66.51163,71.16279,65.5814,,
2017-03-12T13:15:35,80.93024,66.51163,70.69768,53.48837,,
2017-03-12T13:15:36,78.60465,66.51163,69.76744,43.255814,,
2017-03-12T13:15:37,70.23256,66.51163,68.37209,25.581398,55.948388,-3.194735
2017-03-12T13:15:38,65.11628,66.51163,66.976746,14.88372,,
2017-03-12T13:15:39,64.65116,66.51163,66.04651,13.953491,,
2017-03-12T13:15:40,66.04651,66.51163,65.11628,13.953491,,
2017-03-12T13:15:41,68.37209,66.51163,64.18605,13.953491,,
2017-03-12T13:15:42,73.48837,66.51163,63.255814,13.953491,,
2017-03-12T13:15:43,78.139534,66.51163,62.32558,13.953491,,
2017-03-12T13:15:44,76.27907,66.51163,61.39535,13.023254,55.948277,-3.194582
2017-03-12T13:15:45,70.69768,66.51163,60.465115,12.093025,,
2017-03-12T13:15:46,68.83721,66.51163,60.465115,12.093025,,
2017-03-12T13:15:47,66.976746,66.51163,59.53488,12.093025,,
2017-03-12T13:15:48,69.76744,66.51163,58.139534,12.093025,,
2017-03-12T13:15:49,74.88372,66.51163,57.2093,12.093025,,
2017-03-12T13:15:50,79.53488,66.51163,56.279068,12.093025,,
2017-03-12T13:15:51,82.32558,66.51163,55.813953,12.093025,55.94849,-3.194503
2017-03-12T13:15:52,78.139534,66.51163,54.88372,12.093025,,
2017-03-12T13:15:53,76.74419,66.51163,54.418606,12.093025,,
2017-03-12T13:15:54,77.209305,66.51163,53.95349,12.093025,,
2017-03-12T13:15:55,76.27907,66.51163,53.023254,12.093025,,
2017-03-12T13:15:56,74.88372,66.51163,52.09302,10.232559,,
2017-03-12T13:15:57,73.023254,66.51163,51.162792,10.232559,,
2017-03-12T13:15:58,74.4186,66.51163,50.697674,10.232559,55.948548,-3.19461
2017-03-12T13:15:59,86.51163,66.51163,49.76744,10.232559,,
2017-03-12T13:16:00,92.558136,66.51163,49.302326,10.232559,,
2017-03-12T13:16:01,88.83721,66.51163,48.372097,10.232559,,
2017-03-12T13:16:02,86.04651,66.51163,47.90698,10.232559,,
2017-03-12T13:16:03,84.65116,66.51163,46.976746,10.232559,,
2017-03-12T13:16:04,85.5814,66.51163,46.511627,10.232559,,
2017-03-12T13:16:05,87.906975,66.51163,45.581394,4.651169,,
2017-03-12T13:16:06,86.04651,66.51163,44.65116,4.651169,,
2017-03-12T13:16:07,82.32558,66.51163,44.186043,4.651169,55.948667,-3.194357
2017-03-12T13:16:08,87.441864,66.51163,43.255814,4.651169,,
2017-03-12T13:16:09,89.30232,66.51163,42.7907,4.651169,,
2017-03-12T13:16:10,89.30232,66.51163,41.860466,4.651169,,
2017-03-12T13:16:11,85.11628,66.51163,41.395348,4.651169,,
2017-03-12T13:16:12,79.06976,66.51163,40.46512,4.651169,,
2017-03-12T13:16:13,75.81395,66.51163,39.999996,4.651169,,
2017-03-12T13:16:14,72.09302,66.51163,39.534885,4.651169,,
2017-03-12T13:16:15,72.558136,66.51163,38.604652,4.651169,55.948438,-3.194175
2017-03-12T13:16:16,77.67442,66.51163,38.139534,4.651169,,
2017-03-12T13:16:17,76.74419,66.51163,37.2093,0,,
2017-03-12T13:16:18,77.67442,66.51163,36.744183,0,,
2017-03-12T13:16:19,80.93024,66.51163,36.27907,0,,
2017-03-12T13:16:20,78.60465,66.51163,35.81395,0,,
2017-03-12T13:16:21,73.95349,66.51163,35.34884,0,,
2017-03-12T13:16:22,74.88372,66.51163,34.88372,0,,
2017-03-12T13:16:23,79.53488,66.51163,34.41861,0,,
2017-03-12T13:16:24,79.06976,66.51163,33.95349,0,55.94874,-3.194085
2017-03-12T13:16:25,75.81395,66.51163,33.488373,0,,
2017-03-12T13:16:26,73.95349,66.51163,33.023254,0,,
2017-03-12T13:16:27,73.48837,66.51163,32.558136,0,,
2017-03-12T13:16:28,71.62791,66.51163,32.093025,0,,
2017-03-12T13:16:29,71.62791,66.51163,32.093025,0,,
2017-03-12T13:16:30,71.62791,66.51163,31.627907,0,,
2017-03-12T13:16:31,69.76744,66.51163,31.162796,0,,
2017-03-12T13:16:32,68.83721,66.51163,31.162796,0,55.948168,-3.193828
2017-03-12T13:16:33,67.441864,66.51163,31.162796,0,,
2017-03-12T13:16:34,67.441864,66.51163,30.69767,0,,
2017-03-12T13:16:35,73.023254,66.51163,30.69767,0,,
2017-03-12T13:16:36,75.34884,66.51163,30.23256,0,,
2017-03-12T13:16:37,75.34884,66.51163,30.23256,0,55.947755,-3.193868
2017-03-12T13:16:38,73.023254,66.51163,30.23256,0,,
2017-03-12T13:16:39,68.83721,66.51163,30.23256,0,,
2017-03-12T13:16:40,66.976746,66.51163,29.76744,0,,
2017-03-12T13:16:41,66.51163,66.51163,29.76744,0,,
2017-03-12T13:16:42,69.30232,66.51163,29.76744,0,,
2017-03-12T13:16:43,70.69768,66.51163,29.76744,0,,
2017-03-12T13:16:44,71.62791,66.51163,29.76744,0,,
2017-03-12T13:16:45,70.69768,66.51163,29.302322,0,55.949185,-3.193763
2017-03-12T13:16:46,70.23256,66.51163,29.302322,0,,
2017-03-12T13:16:47,69.76744,66.51163,29.302322,0,,
2017-03-12T13:16:48,69.76744,66.51163,29.302322,0.4651184,,
2017-03-12T13:16:49,66.976746,66.51163,29.302322,0.4651184,,
2017-03-12T13:16:50,65.5814,66.51163,29.302322,0,,
2017-03-12T13:16:51,67.441864,66.51163,29.302322,0,,
2017-03-12T13:16:52,65.5814,66.51163,28.837212,0,55.94909,-3.193578
2017-03-12T13:16:53,63.255814,66.51163,28.837212,0,,
2017-03-12T13:16:54,64.18605,66.51163,28.837212,0,,
2017-03-12T13:16:55,72.558136,66.51163,28.837212,0,,
2017-03-12T13:16:56,74.4186,66.51163,28.837212,0,,
2017-03-12T13:16:57,67.441864,66.51163,28.837212,0,,
2017-03-12T13:16:58,62.7907,66.51163,28.837212,0,,
2017-03-12T13:16:59,60.930233,66.51163,28.837212,1.860466,,
2017-03-12T13:17:00,59.53488,66.51163,29.302322,10.697678,,
2017-03-12T13:17:01,57.2093,66.51163,30.23256,20.465118,55.949023,-3.19328
2017-03-12T13:17:02,57.2093,66.51163,30.23256,20.465118,,
2017-03-12T13:17:03,64.18605,66.51163,31.627907,34.88372,,
2017-03-12T13:17:04,70.23256,66.51163,32.093025,32.558136,,
2017-03-12T13:17:05,68.83721,66.51163,33.023254,36.27907,,
2017-03-12T13:17:06,64.18605,66.51163,33.488373,39.069767,,
2017-03-12T13:17:07,61.39535,66.51163,34.88372,48.372097,55.948928,-3.19335
2017-03-12T13:17:08,60.465115,66.51163,36.27907,62.32558,,
2017-03-12T13:17:09,59.069767,66.51163,37.67442,62.32558,,
2017-03-12T13:17:10,58.139534,66.51163,38.604652,62.32558,,
2017-03-12T13:17:11,60.465115,66.51163,39.999996,67.906975,,
2017-03-12T13:17:12,70.69768,66.51163,40.930237,67.906975,,
2017-03-12T13:17:13,75.81395,66.51163,41.860466,67.906975,,
2017-03-12T13:17:14,71.16279,66.51163,42.7907,62.7907,55.948915,-3.19315
2017-03-12T13:17:15,67.441864,66.51163,43.720932,62.7907,,
2017-03-12T13:17:16,66.976746,66.51163,44.65116,62.7907,,
2017-03-12T13:17:17,66.976746,66.51163,45.11628,54.88372,,
2017-03-12T13:17:18,66.976746,66.51163,45.581394,47.90698,,
2017-03-12T13:17:19,66.51163,66.51163,45.11628,33.023254,,
2017-03-12T13:17:20,64.65116,66.51163,45.11628,26.046516,,
2017-03-12T13:17:21,64.18605,66.51163,45.11628,19.069763,55.948765,-3.193128
2017-03-12T13:17:22,63.255814,66.51163,44.65116,15.348839,,
2017-03-12T13:17:23,63.255814,66.51163,44.65116,11.627907,,
2017-03-12T13:17:24,60.930233,66.51163,44.65116,16.279068,,
2017-03-12T13:17:25,62.7907,66.51163,44.186043,10.232559,55.948643,-3.193068
2017-03-12T13:17:26,70.23256,66.51163,44.186043,9.302322,,
2017-03-12T13:17:27,70.23256,66.51163,43.720932,9.302322,,
2017-03-12T13:17:28,72.558136,66.51163,43.720932,9.302322,,
2017-03-12T13:17:29,73.95349,66.51163,43.720932,9.302322,,
2017-03-12T13:17:30,71.62791,66.51163,43.255814,9.302322,55.948412,-3.193165
2017-03-12T13:17:31,69.76744,66.51163,43.255814,6.046509,,
2017-03-12T13:17:32,69.76744,66.51163,42.32558,0.4651184,,
2017-03-12T13:17:33,69.76744,66.51163,42.32558,0.4651184,,
2017-03-12T13:17:34,68.37209,66.51163,41.860466,0.4651184,,
2017-03-12T13:17:35,67.906975,66.51163,41.860466,0.4651184,55.948408,-3.192903
2017-03-12T13:17:36,69.30232,66.51163,41.395348,0,,
2017-03-12T13:17:37,68.83721,66.51163,40.930237,0,,
2017-03-12T13:17:38,66.04651,66.51163,40.46512,0,,
2017-03-12T13:17:39,65.5814,66.51163,40.46512,0,55.948482,-3.1928
2017-03-12T13:17:40,66.04651,66.51163,39.999996,0,,
2017-03-12T13:17:41,66.51163,66.51163,39.534885,0,,
2017-03-12T13:17:42,66.04651,66.51163,39.069767,0,,
2017-03-12T13:17:43,66.04651,66.51163,39.069767,0,,
2017-03-12T13:17:44,66.976746,66.51163,38.604652,0,55.948745,-3.192852
2017-03-12T13:17:45,67.906975,66.51163,38.139534,0,,
2017-03-12T13:17:46,65.5814,66.51163,37.67442,0,,
2017-03-12T13:17:47,63.72093,66.51163,37.67442,0,,
2017-03-12T13:17:48,66.51163,66.51163,37.2093,0,,
2017-03-12T13:17:49,67.441864,66.51163,36.744183,0,,
2017-03-12T13:17:50,65.5814,66.51163,36.27907,0,55.948648,-3.192485
2017-03-12T13:17:51,64.18605,66.51163,36.27907,0,,
2017-03-12T13:17:52,63.72093,66.51163,35.81395,0,,
2017-03-12T13:17:53,66.51163,66.51163,35.34884,0,,
2017-03-12T13:17:54,69.30232,66.51163,34.88372,0,,
2017-03-12T13:17:55,70.23256,66.51163,34.88372,0,,
2017-03-12T13:17:56,71.62791,66.51163,34.41861,0,,
2017-03-12T13:17:57,71.16279,66.51163,33.95349,0,55.948562,-3.193608
2017-03-12T13:17:58,70.23256,66.51163,33.488373,0,,
2017-03-12T13:17:59,70.69768,66.51163,33.488373,0,,
2017-03-12T13:18:00,69.30232,66.51163,33.023254,0,,
2017-03-12T13:18:01,73.023254,66.51163,32.558136,0,,
2017-03-12T13:18:02,78.60465,66.51163,32.093025,0,,
2017-03-12T13:18:03,84.18604,66.51163,32.093025,0,,
2017-03-12T13:18:04,79.53488,66.51163,31.627907,0,,
2017-03-12T13:18:05,69.30232,66.51163,31.162796,0,,
2017-03-12T13:18:06,64.18605,66.51163,31.162796,0,55.948958,-3.192462
2017-03-12T13:18:07,62.7907,66.51163,30.69767,0,,
2017-03-12T13:18:08,62.7907,66.51163,30.23256,0,,
2017-03-12T13:18:09,62.32558,66.51163,30.23256,0,,
2017-03-12T13:18:10,64.65116,66.51163,29.76744,0,,
2017-03-12T13:18:11,66.976746,66.51163,29.76744,0,,
2017-03-12T13:18:12,66.51163,66.51163,29.302322,0,,
2017-03-12T13:18:13,66.51163,66.51163,29.302322,0,,
2017-03-12T13:18:14,66.51163,66.51163,29.302322,0,,
2017-03-12T13:18:15,66.04651,66.51163,28.837212,0,,
2017-03-12T13:18:16,65.5814,66.51163,28.837212,0,,
2017-03-12T13:18:17,64.18605,66.51163,28.837212,0,55.948985,-3.192375
2017-03-12T13:18:18,63.72093,66.51163,28.837212,0,,
2017-03-12T13:18:19,65.5814,66.51163,28.837212,0,,
2017-03-12T13:18:20,65.11628,66.51163,28.837212,0,,
2017-03-12T13:18:21,63.72093,66.51163,28.372093,0,,
2017-03-12T13:18:22,65.11628,66.51163,28.372093,0,,
2017-03-12T13:18:23,65.11628,66.51163,28.372093,0,55.949035,-3.193005
2017-03-12T13:18:24,61.860466,66.51163,28.837212,6.046509,,
2017-03-12T13:18:25,61.39535,66.51163,28.837212,6.046509,,
2017-03-12T13:18:26,63.72093,66.51163,28.837212,6.046509,,
2017-03-12T13:18:27,66.51163,66.51163,29.302322,6.046509,,
2017-03-12T13:18:28,65.11628,66.51163,28.837212,0.9302292,,
2017-03-12T13:18:29,65.5814,66.51163,28.837212,1.860466,,
2017-03-12T13:18:30,63.72093,66.51163,29.302322,3.720932,,
2017-03-12T13:18:31,60,66.51163,29.302322,2.7906952,,
2017-03-12T13:18:32,58.139534,66.51163,28.837212,1.860466,,
2017-03-12T13:18:33,57.2093,66.51163,29.302322,2.7906952,,
2017-03-12T13:18:34,56.744186,66.51163,29.302322,2.7906952,,
2017-03-12T13:18:35,63.72093,66.51163,29.302322,0.9302292,,
2017-03-12T13:18:36,67.906975,66.51163,29.302322,0.9302292,,
2017-03-12T13:18:37,64.65116,66.51163,29.302322,0.9302292,,
2017-03-12T13:18:38,61.39535,66.51163,28.837212,0,,
2017-03-12T13:18:39,59.53488,66.51163,29.302322,0.9302292,,
2017-03-12T13:18:40,58.604652,66.51163,28.837212,0,,
2017-03-12T13:18:41,57.67442,66.51163,28.837212,0,,
2017-03-12T13:18:42,57.2093,66.51163,28.837212,0,,
2017-03-12T13:18:43,57.67442,66.51163,28.837212,0,,
2017-03-12T13:18:44,58.139534,66.51163,31.627907,0,,
2017-03-12T13:18:45,57.67442,66.51163,29.302322,7.441864,,
2017-03-12T13:18:46,57.2093,66.51163,30.23256,19.069763,,
2017-03-12T13:18:47,59.53488,66.51163,31.627907,36.27907,,
2017-03-12T13:18:48,61.39535,66.51163,32.093025,37.67442,,
2017-03-12T13:18:49,63.255814,66.51163,33.023254,37.67442,,
2017-03-12T13:18:50,63.255814,66.51163,33.95349,40.930237,,
2017-03-12T13:18:51,63.72093,66.51163,33.95349,35.81395,,
2017-03-12T13:18:52,66.976746,66.51163,34.41861,31.162796,,
2017-03-12T13:18:53,69.76744,66.51163,34.88372,26.511627,,
2017-03-12T13:18:54,70.23256,66.51163,34.88372,21.395348,,
2017-03-12T13:18:55,69.30232,66.51163,34.88372,17.674416,,
2017-03-12T13:18:56,66.04651,66.51163,34.41861,9.302322,,
2017-03-12T13:18:57,61.39535,66.51163,34.41861,6.511627,,
2017-03-12T13:18:58,59.069767,66.51163,34.41861,6.511627,,
2017-03-12T13:18:59,57.67442,66.51163,34.41861,3.2558136,,
2017-03-12T13:19:00,58.604652,66.51163,34.41861,3.2558136,,
2017-03-12T13:19:01,67.906975,66.51163,33.95349,0,,
2017-03-12T13:19:02,76.74419,66.51163,33.95349,0,,
2017-03-12T13:19:03,77.209305,66.51163,33.95349,0,,
2017-03-12T13:19:04,84.18604,66.51163,33.488373,0,,
2017-03-12T13:19:05,79.06976,66.51163,33.95349,8.837212,,
2017-03-12T13:19:06,69.30232,66.51163,34.41861,15.81395,,
2017-03-12T13:19:07,63.255814,66.51163,34.88372,20,,
2017-03-12T13:19:08,60,66.51163,38.139534,20,,
2017-03-12T13:19:09,57.67442,66.51163,35.34884,16.744186,,
2017-03-12T13:19:10,56.744186,66.51163,38.139534,21.395348,,
2017-03-12T13:19:11,54.88372,66.51163,36.27907,25.11628,,
2017-03-12T13:19:12,53.95349,66.51163,36.27907,24.186043,55.94927,-3.19367
2017-03-12T13:19:13,54.88372,66.51163,36.744183,24.186043,,
2017-03-12T13:19:14,57.67442,66.51163,36.744183,24.186043,,
2017-03-12T13:19:15,60,66.51163,37.2093,24.186043,,
2017-03-12T13:19:16,60.465115,66.51163,37.2093,21.395348,,
2017-03-12T13:19:17,59.53488,66.51163,37.67442,21.395348,55.949185,-3.193615
2017-03-12T13:19:18,59.53488,66.51163,37.67442,21.395348,,
2017-03-12T13:19:19,59.53488,66.51163,37.67442,17.209305,,
2017-03-12T13:19:20,59.53488,66.51163,37.67442,17.209305,,
2017-03-12T13:19:21,61.39535,66.51163,37.2093,11.162796,,
2017-03-12T13:19:22,61.860466,66.51163,37.2093,11.162796,55.949362,-3.19365
2017-03-12T13:19:23,60.930233,66.51163,37.2093,6.511627,,
2017-03-12T13:19:24,60.465115,66.51163,39.534885,1.3953476,,
2017-03-12T13:19:25,60,66.51163,36.27907,0,,
2017-03-12T13:19:26,58.604652,66.51163,39.069767,0,,
2017-03-12T13:19:27,57.2093,66.51163,35.81395,0,55.949213,-3.193677
2017-03-12T13:19:28,56.279068,66.51163,35.81395,0,,
2017-03-12T13:19:29,56.279068,66.51163,35.34884,0,,
2017-03-12T13:19:30,56.279068,66.51163,38.139534,2.7906952,,
2017-03-12T13:19:31,55.813953,66.51163,35.34884,6.511627,,
2017-03-12T13:19:32,56.744186,66.51163,35.34884,6.511627,55.949663,-3.193793
2017-03-12T13:19:33,64.65116,66.51163,35.34884,6.511627,,
2017-03-12T13:19:34,69.30232,66.51163,35.34884,6.511627,,
2017-03-12T13:19:35,67.906975,66.51163,35.34884,6.511627,,
2017-03-12T13:19:36,67.906975,66.51163,34.88372,6.511627,,
2017-03-12T13:19:37,68.37209,66.51163,34.88372,6.511627,,
2017-03-12T13:19:38,69.30232,66.51163,34.88372,6.511627,55.949513,-3.193748
2017-03-12T13:19:39,68.37209,66.51163,34.88372,6.511627,,
2017-03-12T13:19:40,66.976746,66.51163,34.41861,4.186043,,
2017-03-12T13:19:41,66.976746,66.51163,34.41861,4.186043,,
2017-03-12T13:19:42,66.04651,66.51163,33.95349,3.720932,,
2017-03-12T13:19:43,66.04651,66.51163,33.95349,1.860466,55.949387,-3.193757
2017-03-12T13:19:44,65.5814,66.51163,33.488373,1.860466,,
2017-03-12T13:19:45,68.83721,66.51163,33.488373,1.860466,,
2017-03-12T13:19:46,77.67442,66.51163,33.023254,0,,
2017-03-12T13:19:47,81.860466,66.51163,33.023254,0,,
2017-03-12T13:19:48,76.74419,66.51163,32.558136,0.4651184,55.949525,-3.193953
2017-03-12T13:19:49,70.69768,66.51163,32.558136,0,,
2017-03-12T13:19:50,64.18605,66.51163,32.558136,0.9302292,,
2017-03-12T13:19:51,59.53488,66.51163,32.093025,0,,
2017-03-12T13:19:52,57.2093,66.51163,32.093025,0,,
2017-03-12T13:19:53,60.930233,66.51163,31.627907,0,,
2017-03-12T13:19:54,71.62791,66.51163,31.627907,0,,
2017-03-12T13:19:55,78.60465,66.51163,31.627907,0,,
2017-03-12T13:19:56,74.4186,66.51163,31.162796,0,,
2017-03-12T13:19:57,70.23256,66.51163,31.162796,0,,
2017-03-12T13:19:58,62.7907,66.51163,31.162796,0,,
2017-03-12T13:19:59,60.465115,66.51163,31.162796,0,,
2017-03-12T13:20:00,56.744186,66.51163,30.69767,0,,
2017-03-12T13:20:01,58.139534,66.51163,30.69767,0,,
2017-03-12T13:20:02,60.930233,66.51163,30.69767,0,,
2017-03-12T13:20:03,62.32558,66.51163,30.23256,0,,
2017-03-12T13:20:04,63.255814,66.51163,30.23256,0,,
2017-03-12T13:20:05,64.18605,66.51163,30.23256,0,,
2017-03-12T13:20:06,62.7907,66.51163,30.23256,0,,
2017-03-12T13:20:07,59.53488,66.51163,30.23256,3.720932,,
2017-03-12T13:20:08,56.744186,66.51163,30.23256,5.1162796,,
2017-03-12T13:20:09,57.2093,66.51163,30.23256,5.1162796,,
2017-03-12T13:20:10,58.139534,66.51163,30.23256,3.720932,,
2017-03-12T13:20:11,59.069767,66.51163,29.76744,3.720932,,
2017-03-12T13:20:12,60.930233,66.51163,29.76744,3.720932,,
2017-03-12T13:20:13,62.7907,66.51163,29.76744,4.186043,,
2017-03-12T13:20:14,63.255814,66.51163,29.76744,4.186043,,
2017-03-12T13:20:15,60.930233,66.51163,29.76744,0.9302292,,
2017-03-12T13:20:16,57.67442,66.51163,29.76744,0,55.949683,-3.194105
2017-03-12T13:20:17,57.67442,66.51163,29.76744,0,,
2017-03-12T13:20:18,60,66.51163,29.302322,0,,
2017-03-12T13:20:19,59.069767,66.51163,29.76744,2.3255844,,
2017-03-12T13:20:20,56.744186,66.51163,29.76744,4.651169,,
2017-03-12T13:20:21,53.48837,66.51163,30.69767,19.069763,,
2017-03-12T13:20:22,52.55814,66.51163,31.627907,33.488373,,
2017-03-12T13:20:23,53.95349,66.51163,33.023254,47.90698,,
2017-03-12T13:20:24,54.88372,66.51163,34.41861,57.2093,,
2017-03-12T13:20:25,56.279068,66.51163,35.34884,54.418606,,
2017-03-12T13:20:26,55.813953,66.51163,36.27907,53.48837,,
2017-03-12T13:20:27,54.88372,66.51163,37.2093,53.48837,,
2017-03-12T13:20:28,57.67442,66.51163,38.139534,53.48837,55.949493,-3.193468
2017-03-12T13:20:29,59.53488,66.51163,38.604652,53.48837,,
2017-03-12T13:20:30,60,66.51163,39.534885,53.48837,,
2017-03-12T13:20:31,63.255814,66.51163,40.46512,53.48837,,
2017-03-12T13:20:32,66.976746,66.51163,41.395348,53.48837,,
2017-03-12T13:20:33,68.37209,66.51163,41.860466,53.48837,55.94944,-3.193552
2017-03-12T13:20:34,72.09302,66.51163,42.7907,53.48837,,
2017-03-12T13:20:35,73.95349,66.51163,43.720932,53.48837,,
2017-03-12T13:20:36,68.37209,66.51163,44.186043,50.23256,,
2017-03-12T13:20:37,64.65116,66.51163,44.65116,50.23256,,
2017-03-12T13:20:38,63.72093,66.51163,45.11628,41.395348,55.948927,-3.193453
2017-03-12T13:20:39,64.65116,66.51163,45.11628,35.34884,,
2017-03-12T13:20:40,64.18605,66.51163,45.581394,35.34884,,
2017-03-12T13:20:41,63.72093,66.51163,45.581394,35.34884,,
2017-03-12T13:20:42,62.32558,66.51163,46.046513,35.34884,,
2017-03-12T13:20:43,61.39535,66.51163,46.511627,35.34884,,
2017-03-12T13:20:44,60.465115,66.51163,46.511627,30.23256,,
2017-03-12T13:20:45,61.39535,66.51163,46.511627,30.23256,,
2017-03-12T13:20:46,60,66.51163,46.511627,30.23256,55.949317,-3.193637
2017-03-12T13:20:47,60.465115,66.51163,46.511627,25.581398,,
2017-03-12T13:20:48,60.465115,66.51163,46.511627,25.581398,,
2017-03-12T13:20:49,58.604652,66.51163,46.511627,20,,
2017-03-12T13:20:50,60.930233,66.51163,46.511627,20,,
2017-03-12T13:20:51,64.65116,66.51163,46.511627,20,,
2017-03-12T13:20:52,64.65116,66.51163,46.511627,20,,
2017-03-12T13:20:53,61.860466,66.51163,46.046513,14.88372,,
2017-03-12T13:20:54,60.465115,66.51163,45.581394,9.767441,55.949265,-3.193543
2017-03-12T13:20:55,58.139534,66.51163,45.581394,8.372093,,
2017-03-12T13:20:56,54.418606,66.51163,44.65116,3.720932,,
2017-03-12T13:20:57,52.55814,66.51163,44.65116,3.720932,,
2017-03-12T13:20:58,52.55814,66.51163,44.186043,5.581398,,
2017-03-12T13:20:59,52.09302,66.51163,43.720932,5.1162796,,
2017-03-12T13:21:00,51.627907,66.51163,43.720932,7.441864,55.95021,-3.19249
2017-03-12T13:21:01,53.023254,66.51163,43.255814,6.511627,,
2017-03-12T13:21:02,54.418606,66.51163,42.7907,4.186043,,
2017-03-12T13:21:03,56.279068,66.51163,42.7907,4.186043,,
2017-03-12T13:21:04,57.67442,66.51163,42.32558,4.186043,,
2017-03-12T13:21:05,58.604652,66.51163,41.860466,4.186043,,
2017-03-12T13:21:06,59.53488,66.51163,41.395348,4.186043,,
2017-03-12T13:21:07,59.53488,66.51163,40.930237,4.186043,,
2017-03-12T13:21:08,60,66.51163,40.46512,0,55.948362,-3.193685
2017-03-12T13:21:09,61.39535,66.51163,39.999996,0,,
2017-03-12T13:21:10,59.53488,66.51163,39.534885,0,,
2017-03-12T13:21:11,58.604652,66.51163,39.069767,0,,
2017-03-12T13:21:12,60.465115,66.51163,38.604652,0,,
2017-03-12T13:21:13,61.860466,66.51163,38.604652,0,,
2017-03-12T13:21:14,63.255814,66.51163,38.139534,0,55.948712,-3.19396
2017-03-12T13:21:15,64.18605,66.51163,37.67442,0,,
2017-03-12T13:21:16,68.37209,66.51163,37.2093,0,,
2017-03-12T13:21:17,68.83721,66.51163,36.744183,0,,
2017-03-12T13:21:18,66.04651,66.51163,36.27907,0,,
2017-03-12T13:21:19,60.930233,66.51163,35.81395,0,,
2017-03-12T13:21:20,58.139534,66.51163,35.34884,0,,
